4;10;4;1
0.000000;-0.000120;0.000000;-0.000360;
-0.000132;0.000360;0.000000;0.000480;
0.000659;-0.000360;0.000263;-0.000840;
0.000132;0.000240;0.000263;0.000360;
-0.000132;-0.000600;0.000132;0.000000;
-0.000527;0.000600;-0.000395;-0.000480;
-0.000132;-0.000480;-0.000527;-0.000480;
0.000132;0.000000;0.000132;0.000000;
0.000132;0.000000;0.000527;0.000000;
0.000000;0.000000;0.000132;0.000000;
0.000132;0.000000;0.000132;0.000000;
20160121-17:54:06.259 BRT;20160121-17:55:10.835 BRT;20160121-17:56:15.215 BRT;20160121-17:57:19.243 BRT;20160121-17:58:23.269 BRT;20160121-17:59:27.272 BRT;20160121-18:00:31.300 BRT;20160121-18:01:35.430 BRT;20160121-18:02:39.550 BRT;20160121-18:03:43.784 BRT;20160121-18:04:48.446 BRT;
